Price,Close,High,Low,Open,Volume
Ticker,^ISEQ,^ISEQ,^ISEQ,^ISEQ,^ISEQ
Date,,,,,
2018-01-30,6983.47021484375,7059.27978515625,6968.7998046875,7059.27978515625,25250200
2018-01-31,6961.64013671875,7026.4599609375,6959.9501953125,6983.47021484375,22193000
2018-02-01,6946.31982421875,7004.0400390625,6921.6201171875,6961.56005859375,43221700
2018-02-02,6885.22998046875,6954.39990234375,6874.93017578125,6946.31982421875,36486000
2018-02-05,6754.740234375,6885.22998046875,6720.39990234375,6885.22998046875,40017800
2018-02-06,6658.7099609375,6754.740234375,6585.330078125,6754.740234375,30975500
2018-02-07,6753.18994140625,6785.740234375,6622.39990234375,6658.7099609375,27896900
2018-02-08,6650.85986328125,6766.10009765625,6645.47998046875,6753.18994140625,31992600
2018-02-09,6599.669921875,6687.47998046875,6570.8701171875,6650.85986328125,27895500
2018-02-12,6677.91015625,6716.89990234375,6599.669921875,6599.669921875,20657300
2018-02-13,6700.009765625,6710.2900390625,6639.02001953125,6677.91015625,22442000
2018-02-14,6722.75,6723.02978515625,6636.0400390625,6700.009765625,28271600
2018-02-15,6778.1201171875,6792.1298828125,6720.4599609375,6722.75,44252700
2018-02-16,6833.41015625,6852.5400390625,6778.1201171875,6778.1201171875,17826400
2018-02-19,6797.740234375,6863.97021484375,6784.7998046875,6833.41015625,10061800
2018-02-20,6815.7099609375,6836.5,6768.9599609375,6797.740234375,26630900
2018-02-21,6791.33984375,6815.7099609375,6748.10986328125,6815.7099609375,19389600
2018-02-22,6772.759765625,6791.33984375,6727.47021484375,6791.33984375,16701700
2018-02-23,6722.27001953125,6772.759765625,6715.89013671875,6772.759765625,19753800
2018-02-26,6738.27001953125,6756.740234375,6719.06005859375,6722.27001953125,14649900
2018-02-27,6730.580078125,6764.85986328125,6708.759765625,6738.27001953125,18741600
2018-02-28,6683.39013671875,6730.580078125,6673.2900390625,6730.580078125,20179900
2018-03-01,6668.240234375,6729.27001953125,6647.83984375,6681.490234375,12621000
2018-03-05,6611.85986328125,6668.240234375,6469.0400390625,6668.240234375,21054400
2018-03-06,6701.02001953125,6750.27001953125,6611.85986328125,6611.85986328125,23131400
2018-03-07,6736.5498046875,6736.5498046875,6665.5400390625,6701.02001953125,26472800
2018-03-08,6753.490234375,6753.490234375,6686.5,6706.9501953125,22640800
2018-03-09,6744.93994140625,6759.830078125,6729.4501953125,6753.490234375,14842200
2018-03-12,6738.97021484375,6787.4599609375,6721.93994140625,6744.93994140625,21900300
2018-03-13,6676.25,6738.97021484375,6675.1201171875,6738.97021484375,21315800
2018-03-14,6677.25,6714.5498046875,6666.16015625,6676.25,19931400
2018-03-15,6707.759765625,6709.27978515625,6654.3798828125,6674.919921875,20595200
2018-03-16,6693.93994140625,6724.33984375,6680.18017578125,6707.759765625,34271900
2018-03-19,6670.5498046875,6695.3701171875,6655.43017578125,6693.93994140625,12369500
2018-03-20,6625.77001953125,6677.43017578125,6619.2099609375,6670.5498046875,28531300
2018-03-21,6601.7001953125,6644.93994140625,6591.0,6625.77001953125,33215900
2018-03-22,6517.18017578125,6605.1298828125,6501.08984375,6592.14990234375,26262600
2018-03-23,6514.91015625,6523.10009765625,6410.259765625,6517.18017578125,25050500
2018-03-26,6446.4501953125,6522.60009765625,6432.35986328125,6514.91015625,24431500
2018-03-27,6517.02978515625,6533.419921875,6446.4501953125,6446.4501953125,15622400
2018-03-28,6549.2099609375,6574.8701171875,6475.75,6517.02978515625,27326900
2018-03-29,6593.64990234375,6612.7998046875,6540.02001953125,6549.18994140625,20757400
2018-04-03,6580.97021484375,6593.64990234375,6525.240234375,6593.64990234375,25021200
2018-04-04,6545.75,6589.509765625,6524.72998046875,6580.97021484375,22395400
2018-04-05,6673.2001953125,6685.5498046875,6545.06005859375,6545.06005859375,16770200
2018-04-06,6632.47998046875,6683.0400390625,6632.47998046875,6673.2001953125,18673600
2018-04-09,6635.77001953125,6683.66015625,6632.47998046875,6632.47998046875,15959800
2018-04-10,6638.330078125,6653.0498046875,6615.8798828125,6635.77001953125,18766300
2018-04-11,6579.27001953125,6642.77978515625,6575.56982421875,6638.330078125,23155800
2018-04-12,6641.22021484375,6642.81982421875,6559.5400390625,6559.5400390625,21644300
2018-04-13,6638.1298828125,6672.85986328125,6629.759765625,6641.22021484375,19440600
2018-04-16,6709.89013671875,6718.0400390625,6638.1298828125,6638.1298828125,13519000
2018-04-17,6704.75,6720.22998046875,6683.2900390625,6709.89013671875,20455000
2018-04-18,6763.6298828125,6775.43994140625,6685.7099609375,6704.75,29360300
2018-04-19,6782.81005859375,6783.8798828125,6724.080078125,6751.240234375,16201700
2018-04-20,6827.72021484375,6842.52001953125,6764.0400390625,6782.81005859375,21923000
2018-04-23,6841.259765625,6852.64990234375,6792.759765625,6827.72021484375,26973900
2018-04-24,6774.4501953125,6841.259765625,6735.7998046875,6841.259765625,29989100
2018-04-25,6756.669921875,6781.3798828125,6711.16015625,6774.4501953125,34209900
2018-04-26,6810.52978515625,6812.93994140625,6719.85986328125,6756.669921875,24588000
2018-04-27,6798.3798828125,6810.52978515625,6772.1201171875,6810.52978515625,25980900
2018-04-30,6805.18994140625,6828.0498046875,6788.9599609375,6798.3798828125,13825100
2018-05-01,6797.3701171875,6833.9599609375,6773.43994140625,6805.18994140625,5694500
2018-05-02,6844.52978515625,6857.3798828125,6782.5400390625,6797.3701171875,28726700
2018-05-03,6795.8701171875,6843.740234375,6772.35009765625,6843.740234375,36141400
2018-05-04,6864.58984375,6865.77001953125,6795.8701171875,6795.8701171875,14620300
2018-05-08,6949.35009765625,6949.35009765625,6863.91015625,6864.58984375,26498700
2018-05-09,6983.52978515625,6983.740234375,6928.35986328125,6949.35009765625,27474100
2018-05-10,6991.39013671875,7000.6298828125,6956.7900390625,6982.7099609375,27705600
2018-05-11,6961.58984375,7010.9599609375,6958.91015625,6991.39013671875,16486000
2018-05-14,7010.47998046875,7027.33984375,6925.18017578125,6961.58984375,23341700
2018-05-15,6990.7001953125,7052.6298828125,6990.7001953125,7010.47998046875,41395700
2018-05-16,7007.35986328125,7042.919921875,6987.47998046875,6990.7001953125,34057300
2018-05-17,7081.830078125,7081.830078125,6996.7099609375,7006.419921875,33939100
2018-05-18,7096.06005859375,7127.240234375,7073.0,7081.830078125,22316100
2018-05-21,7181.25,7184.58984375,7091.39990234375,7096.06005859375,15943400
2018-05-22,7196.68017578125,7219.43017578125,7169.77978515625,7181.25,17510100
2018-05-23,7143.47998046875,7211.85986328125,7142.58984375,7196.68017578125,18027100
2018-05-24,7143.080078125,7186.8798828125,7126.419921875,7141.2998046875,23713800
2018-05-25,7171.31982421875,7196.9599609375,7129.31982421875,7143.080078125,29534500
2018-05-28,7184.64990234375,7250.33984375,7171.31982421875,7171.31982421875,11837500
2018-05-29,7126.77001953125,7184.64990234375,7114.39013671875,7184.64990234375,32254500
2018-05-30,7115.580078125,7153.919921875,7101.56005859375,7126.77001953125,27485900
2018-05-31,7140.85986328125,7250.0,7115.580078125,7115.580078125,67015200
2018-06-01,7182.419921875,7224.10986328125,7140.85986328125,7140.85986328125,26285100
2018-06-05,7161.97998046875,7230.10009765625,7150.31982421875,7182.419921875,28643800
2018-06-06,7177.080078125,7224.0,7151.919921875,7161.97998046875,17285400
2018-06-07,7136.02978515625,7222.009765625,7136.02978515625,7177.080078125,24824600
2018-06-08,7127.60009765625,7149.64013671875,7087.18017578125,7136.02978515625,13572300
2018-06-11,7149.419921875,7175.7900390625,7127.60009765625,7127.60009765625,13930900
2018-06-12,7121.7001953125,7172.009765625,7121.7001953125,7149.419921875,16669000
2018-06-13,7128.68017578125,7173.72021484375,7107.830078125,7121.7001953125,19345300
2018-06-14,7178.4599609375,7203.9501953125,7083.27001953125,7128.66015625,29305800
2018-06-15,7128.43017578125,7206.8798828125,7125.31982421875,7178.4599609375,31309600
2018-06-18,7081.41015625,7143.81005859375,7064.1298828125,7128.43017578125,9348000
2018-06-19,7063.759765625,7089.52001953125,7021.669921875,7081.41015625,9392600
2018-06-20,7100.5,7133.89013671875,7063.759765625,7063.759765625,9245600
2018-06-21,7061.169921875,7133.669921875,7059.1298828125,7100.25,9201200
2018-06-22,7105.35986328125,7131.31005859375,7061.169921875,7061.169921875,11244400
2018-06-25,6977.35009765625,7105.35986328125,6977.35009765625,7105.35986328125,28646300
2018-06-26,6975.56005859375,7034.85009765625,6974.5400390625,6977.35009765625,17368300
2018-06-27,7018.740234375,7056.60986328125,6949.22021484375,6975.56005859375,15817600
2018-06-28,6953.14990234375,7019.830078125,6943.7001953125,7018.740234375,21711800
2018-06-29,6982.830078125,7020.490234375,6953.14990234375,6953.14990234375,23768200
2018-07-02,6927.22021484375,6982.830078125,6919.7099609375,6982.830078125,19941400
2018-07-03,6943.0,6981.66015625,6927.22021484375,6927.22021484375,35352600
2018-07-04,6975.16015625,6975.18017578125,6923.58984375,6943.0,9785800
2018-07-05,6969.08984375,6997.919921875,6950.4501953125,6974.22021484375,18605700
2018-07-06,7001.490234375,7001.490234375,6962.2900390625,6969.08984375,12740000
2018-07-09,7013.1201171875,7034.77978515625,7001.490234375,7001.490234375,12328200
2018-07-10,6989.93017578125,7013.1201171875,6974.259765625,7013.1201171875,20580700
2018-07-11,6945.3701171875,6989.93017578125,6927.97998046875,6989.93017578125,17083300
2018-07-12,7024.259765625,7026.5400390625,6945.3701171875,6945.3701171875,22982100
2018-07-13,7046.009765625,7069.39013671875,7007.14990234375,7024.259765625,16865900
2018-07-16,7057.0,7066.8701171875,7025.68017578125,7046.009765625,13809000
2018-07-17,7028.60986328125,7062.72998046875,7016.830078125,7057.0,36379400
2018-07-18,7029.18017578125,7076.81005859375,7001.919921875,7028.60986328125,21627100
2018-07-19,6982.759765625,7029.9501953125,6969.64990234375,7028.990234375,68425500
2018-07-20,6935.72998046875,6987.259765625,6883.5498046875,6982.759765625,18114900
2018-07-23,6864.64013671875,6935.72998046875,6864.64013671875,6935.72998046875,16218000
2018-07-24,6885.64013671875,6914.72998046875,6864.64013671875,6864.64013671875,22608700
2018-07-25,6882.93994140625,6923.91015625,6860.81982421875,6885.64013671875,17693000
2018-07-26,6928.0,6935.72021484375,6882.93994140625,6882.93994140625,19822000
2018-07-27,6898.10986328125,6947.0498046875,6897.91015625,6928.0,17607800
2018-07-30,6839.240234375,6898.10986328125,6839.0400390625,6898.10986328125,17900400
2018-07-31,6831.97998046875,6864.58984375,6828.419921875,6839.240234375,40189300
2018-08-01,6815.259765625,6864.4501953125,6798.5,6831.97998046875,19961400
2018-08-02,6727.080078125,6815.08984375,6727.080078125,6815.08984375,16022500
2018-08-03,6790.58984375,6791.919921875,6727.080078125,6727.080078125,22392200
2018-08-06,6817.27978515625,6817.27978515625,6770.259765625,6790.58984375,10907400
2018-08-07,6813.60986328125,6847.52978515625,6810.2900390625,6817.27978515625,14667400
2018-08-08,6761.85009765625,6813.60986328125,6757.14013671875,6813.60986328125,10818000
2018-08-09,6745.64013671875,6761.85009765625,6714.33984375,6761.85009765625,17955100
2018-08-10,6681.97021484375,6745.64013671875,6654.509765625,6745.64013671875,21060300
2018-08-13,6686.68017578125,6701.14990234375,6624.009765625,6681.97021484375,11956200
2018-08-14,6694.66015625,6724.9599609375,6661.64990234375,6686.68017578125,12124200
2018-08-15,6617.830078125,6715.1201171875,6611.85009765625,6694.66015625,16824800
2018-08-16,6672.080078125,6672.080078125,6617.2001953125,6617.2001953125,21336900
2018-08-17,6698.58984375,6709.4599609375,6657.27978515625,6672.080078125,21421400
2018-08-20,6726.3701171875,6758.06005859375,6683.68017578125,6698.58984375,17469500
2018-08-21,6735.5400390625,6744.41015625,6692.0498046875,6726.3701171875,26964400
2018-08-22,6723.68994140625,6758.93017578125,6701.68017578125,6735.5400390625,28035600
2018-08-23,6719.8701171875,6823.52978515625,6717.669921875,6717.669921875,15685700
2018-08-24,6794.2099609375,6801.7900390625,6719.8701171875,6719.8701171875,13756900
2018-08-27,6796.2998046875,6818.72998046875,6784.58984375,6794.2099609375,4872500
2018-08-28,6782.58984375,6811.259765625,6766.2099609375,6796.2998046875,23000800
2018-08-29,6819.43994140625,6844.41015625,6780.14990234375,6782.58984375,18014000
2018-08-30,6805.22021484375,6831.580078125,6787.5400390625,6819.0498046875,20351400
2018-08-31,6773.91015625,6817.7099609375,6753.14013671875,6805.22021484375,26236200
2018-09-03,6787.3798828125,6814.22021484375,6752.5400390625,6773.91015625,11705300
2018-09-04,6757.5,6808.77978515625,6748.91015625,6787.3798828125,42825100
2018-09-05,6697.58984375,6769.009765625,6697.58984375,6757.5,19165900
2018-09-06,6693.580078125,6713.9501953125,6668.18994140625,6684.47998046875,30856900
2018-09-07,6646.33984375,6700.02978515625,6632.02978515625,6693.580078125,20144100
2018-09-10,6634.4501953125,6657.9599609375,6614.009765625,6646.33984375,17637700
2018-09-11,6646.72021484375,6646.72021484375,6601.3701171875,6634.4501953125,18564200
2018-09-12,6612.27001953125,6653.509765625,6596.16015625,6646.72021484375,12926900
2018-09-13,6629.66015625,6657.77978515625,6601.5,6611.66015625,14359900
2018-09-14,6637.6298828125,6657.02978515625,6598.740234375,6629.66015625,12934900
2018-09-17,6671.419921875,6671.419921875,6610.85986328125,6637.6298828125,14284400
2018-09-18,6707.89990234375,6707.89990234375,6655.4599609375,6671.419921875,19291700
2018-09-19,6723.9599609375,6736.330078125,6707.89990234375,6707.89990234375,20877000
2018-09-20,6709.2900390625,6748.60986328125,6689.9501953125,6723.47998046875,57519200
2018-09-21,6673.16015625,6730.2900390625,6646.72021484375,6709.2900390625,41903200
2018-09-24,6583.580078125,6673.16015625,6582.240234375,6673.16015625,15903200
2018-09-25,6559.97998046875,6588.47021484375,6556.68017578125,6583.580078125,21141000
2018-09-26,6575.6298828125,6575.64990234375,6544.16015625,6559.97998046875,24564800
2018-09-27,6586.75,6603.60986328125,6558.009765625,6570.3701171875,18800400
2018-09-28,6522.35986328125,6593.240234375,6521.60009765625,6586.75,46194000
2018-10-01,6494.64990234375,6545.77978515625,6470.97021484375,6522.35986328125,32404800
2018-10-02,6472.64013671875,6494.64990234375,6433.52001953125,6494.64990234375,27728900
2018-10-03,6540.18017578125,6552.259765625,6472.64013671875,6472.64013671875,30442200
2018-10-04,6482.93994140625,6540.14990234375,6464.0498046875,6540.14990234375,24798100
2018-10-05,6450.72998046875,6487.8798828125,6420.14990234375,6482.93994140625,38206000
2018-10-08,6388.990234375,6450.72998046875,6388.990234375,6450.72998046875,17965600
2018-10-09,6328.39990234375,6411.7900390625,6319.759765625,6388.990234375,24832500
2018-10-10,6153.81005859375,6328.39990234375,6153.25,6328.39990234375,25112300
2018-10-11,6018.81005859375,6153.72998046875,6018.81005859375,6153.72998046875,26915000
2018-10-12,6098.39013671875,6119.64990234375,6018.81005859375,6018.81005859375,28103500
2018-10-15,6113.83984375,6124.52001953125,6069.5,6098.39013671875,13255500
2018-10-16,6263.18994140625,6263.18994140625,6113.83984375,6113.83984375,14630400
2018-10-17,6188.02001953125,6273.60009765625,6168.93017578125,6263.18994140625,30750600
2018-10-18,6090.7900390625,6185.740234375,6082.990234375,6185.740234375,18252500
2018-10-19,5997.4599609375,6109.68017578125,5991.4599609375,6090.7900390625,28036000
2018-10-22,6024.3798828125,6068.6201171875,5997.4599609375,5997.4599609375,21546500
2018-10-23,5930.35986328125,6024.3798828125,5917.740234375,6024.3798828125,23572100
2018-10-24,5917.330078125,6021.10009765625,5917.330078125,5930.35986328125,18932500
2018-10-25,5970.4599609375,5979.75,5857.39013671875,5917.330078125,37263400
2018-10-26,5978.1201171875,5993.68017578125,5873.22998046875,5970.4599609375,35005700
2018-10-29,6050.009765625,6086.2001953125,5967.490234375,5978.1201171875,8928300
2018-10-30,6103.02978515625,6107.1201171875,5999.81005859375,6050.009765625,14508700
2018-10-31,6147.60986328125,6217.669921875,6103.02978515625,6103.02978515625,25109700
2018-11-01,6156.39013671875,6213.2900390625,6118.9599609375,6146.06982421875,23095300
2018-11-02,6224.06982421875,6272.43017578125,6156.39013671875,6156.39013671875,22909100
2018-11-05,6191.3701171875,6239.10986328125,6191.3701171875,6224.06982421875,17622500
2018-11-06,6136.330078125,6210.080078125,6120.64013671875,6191.3701171875,26626300
2018-11-07,6254.77001953125,6263.02978515625,6132.08984375,6136.330078125,16148800
2018-11-08,6202.60009765625,6316.60986328125,6202.330078125,6254.77001953125,36930700
2018-11-09,6172.1298828125,6202.60009765625,6142.240234375,6202.60009765625,17456000
2018-11-12,6126.6201171875,6218.14990234375,6120.1201171875,6172.1298828125,20132600
2018-11-13,6138.0498046875,6185.7900390625,6090.16015625,6126.6201171875,14704000
2018-11-14,6194.43994140625,6239.02001953125,6083.7998046875,6138.0498046875,18342200
2018-11-15,5957.169921875,6201.169921875,5955.9501953125,6194.330078125,24023200
2018-11-16,5983.4501953125,6045.31005859375,5931.58984375,5957.169921875,33246400
2018-11-19,5900.08984375,6000.60009765625,5898.58984375,5983.4501953125,20460900
2018-11-20,5817.2998046875,5908.27978515625,5772.580078125,5900.08984375,31574200
2018-11-21,5892.33984375,5900.64990234375,5816.9501953125,5817.2998046875,32798400
2018-11-22,5858.009765625,5892.33984375,5826.7001953125,5892.33984375,16682700
2018-11-23,5928.2099609375,5928.2099609375,5858.009765625,5858.009765625,11249100
2018-11-26,5926.419921875,5989.35986328125,5914.56982421875,5928.2099609375,17893100
2018-11-27,5872.7900390625,5928.06982421875,5835.830078125,5926.419921875,21593900
2018-11-28,5836.06982421875,5913.31982421875,5822.75,5872.7900390625,25614600
2018-11-29,5850.5498046875,5903.77978515625,5834.169921875,5834.47021484375,26085100
2018-11-30,5818.64990234375,5861.740234375,5801.16015625,5850.5498046875,55039300
2018-12-03,5847.6201171875,5914.39013671875,5818.64990234375,5818.64990234375,20281700
2018-12-04,5701.7099609375,5862.47998046875,5701.7099609375,5847.6201171875,22977100
2018-12-05,5669.08984375,5726.3798828125,5641.2900390625,5701.7099609375,21530100
2018-12-06,5492.9501953125,5669.08984375,5491.93994140625,5669.08984375,24301600
2018-12-07,5548.81005859375,5615.58984375,5492.9501953125,5492.9501953125,16967600
2018-12-10,5409.169921875,5548.81005859375,5403.22998046875,5548.81005859375,16285000
2018-12-11,5491.93994140625,5510.64990234375,5409.169921875,5409.169921875,24373100
2018-12-12,5523.3798828125,5547.60986328125,5454.0,5491.93994140625,28412900
2018-12-13,5536.330078125,5590.9599609375,5515.41015625,5523.3798828125,37946600
2018-12-14,5519.259765625,5536.330078125,5425.81982421875,5536.330078125,14388400
2018-12-17,5470.72021484375,5519.259765625,5451.43017578125,5519.259765625,22665900
2018-12-18,5422.759765625,5497.7099609375,5422.759765625,5470.72021484375,20655700
2018-12-19,5443.7900390625,5457.0498046875,5417.06982421875,5422.759765625,26386200
2018-12-20,5376.60986328125,5443.7900390625,5344.580078125,5443.7900390625,42799900
2018-12-21,5391.419921875,5412.60009765625,5342.60009765625,5376.60986328125,29679900
2018-12-24,5398.22998046875,5422.330078125,5387.52001953125,5391.419921875,2366700
2018-12-27,5325.990234375,5449.64013671875,5311.72998046875,5398.22998046875,10063500
2018-12-28,5459.2001953125,5464.81982421875,5325.990234375,5325.990234375,16363900
2018-12-31,5479.81005859375,5479.81005859375,5444.60986328125,5459.2001953125,6429900
2019-01-02,5490.3701171875,5510.81005859375,5390.580078125,5479.81005859375,14739700
2019-01-03,5481.16015625,5523.990234375,5456.22021484375,5489.6298828125,17143900
2019-01-04,5656.4501953125,5670.919921875,5481.16015625,5481.16015625,17539100
2019-01-07,5651.16015625,5692.16015625,5607.97021484375,5656.4501953125,19777300
2019-01-08,5680.56982421875,5717.47021484375,5632.56005859375,5651.16015625,18731800
2019-01-09,5734.830078125,5751.10009765625,5680.56982421875,5680.56982421875,26009100
2019-01-10,5743.2900390625,5743.2900390625,5687.02978515625,5734.830078125,17680200
2019-01-11,5699.4501953125,5745.2900390625,5690.83984375,5743.2900390625,21863500
2019-01-14,5670.85009765625,5699.4501953125,5654.6298828125,5699.4501953125,17927800
2019-01-15,5640.39990234375,5707.5498046875,5611.72021484375,5670.85009765625,20740700
2019-01-16,5699.0400390625,5705.16015625,5640.39990234375,5640.39990234375,25059900
2019-01-17,5705.2998046875,5714.43017578125,5661.66015625,5699.0400390625,56795100
2019-01-18,5799.60986328125,5801.85986328125,5695.8798828125,5705.2998046875,37265100
2019-01-21,5792.1298828125,5819.25,5773.27978515625,5799.60986328125,12455400
2019-01-22,5817.1201171875,5817.1201171875,5764.5400390625,5792.1298828125,18579200
2019-01-23,5828.3798828125,5905.39013671875,5801.52978515625,5817.1201171875,29671300
2019-01-24,5775.0,5862.10986328125,5768.60986328125,5828.3798828125,35375400
2019-01-25,5849.56005859375,5871.9501953125,5775.0,5775.0,25242400
2019-01-28,5843.7900390625,5861.31005859375,5810.52978515625,5849.56005859375,15295800
2019-01-29,5848.8798828125,5879.31005859375,5819.41015625,5843.7900390625,19267200
2019-01-30,5859.7900390625,5859.7900390625,5821.7998046875,5848.8798828125,21681800
2019-01-31,5767.68017578125,5882.14013671875,5751.3701171875,5859.68994140625,22057300
2019-02-01,5838.10009765625,5848.490234375,5767.68017578125,5767.68017578125,33835600
2019-02-04,5831.0498046875,5844.31005859375,5809.85009765625,5838.10009765625,15837800
2019-02-05,5935.39013671875,5935.39013671875,5825.85009765625,5831.31005859375,40244300
2019-02-06,5970.0498046875,6019.81982421875,5930.85009765625,5935.39013671875,19000900
2019-02-07,5842.43994140625,5969.85009765625,5842.43994140625,5969.85009765625,21325500
2019-02-08,5832.58984375,5874.64990234375,5826.22998046875,5842.669921875,13388600
2019-02-11,5903.85009765625,5912.259765625,5833.83984375,5833.83984375,11816900
2019-02-12,5919.75,5947.240234375,5906.2900390625,5909.39013671875,18279000
2019-02-13,5995.02978515625,6015.080078125,5918.06005859375,5919.75,19973900
2019-02-14,5949.75,6043.10009765625,5943.2001953125,5995.39013671875,18421200
2019-02-15,5969.27001953125,5979.2998046875,5928.3701171875,5952.81005859375,17971000
2019-02-18,5976.91015625,5993.25,5959.7001953125,5969.27001953125,17308400
2019-02-19,5980.25,6045.3701171875,5975.35009765625,5975.35009765625,28933200
2019-02-20,6058.39990234375,6070.27978515625,5976.97021484375,5979.08984375,18055000
2019-02-21,6046.169921875,6069.0400390625,6030.27978515625,6052.52001953125,29216400
2019-02-22,6034.419921875,6077.5498046875,6024.14013671875,6042.68994140625,15220900
2019-02-25,6021.14990234375,6035.22021484375,5988.93994140625,6034.419921875,13169100
2019-02-26,6063.22998046875,6072.4501953125,5981.18994140625,6019.7099609375,27950500
2019-02-27,6070.18017578125,6070.18017578125,6015.52001953125,6056.080078125,40574900
2019-02-28,6115.60009765625,6117.2998046875,6030.7001953125,6068.2099609375,39922400
2019-03-01,6195.6201171875,6200.08984375,6115.7099609375,6115.7099609375,36926300
2019-03-04,6220.18994140625,6245.52001953125,6195.830078125,6195.830078125,17379300
2019-03-05,6241.669921875,6258.97021484375,6198.2099609375,6220.3798828125,34550400
2019-03-06,6206.02001953125,6258.64990234375,6206.02001953125,6241.669921875,33786900
2019-03-07,6103.22998046875,6221.27001953125,6095.740234375,6206.3798828125,25296100
2019-03-08,6082.5400390625,6103.27978515625,6048.740234375,6103.27978515625,25149200
2019-03-11,6118.9599609375,6118.9599609375,6066.1298828125,6082.5400390625,14138800
2019-03-12,6134.3701171875,6209.1201171875,6123.740234375,6123.740234375,26143100
2019-03-13,6172.47998046875,6181.47998046875,6116.9599609375,6118.27001953125,17747500
2019-03-14,6177.27001953125,6220.0,6121.77978515625,6173.0400390625,20735700
2019-03-15,6252.35986328125,6258.25,6135.18994140625,6177.52001953125,33110100
2019-03-18,6252.68994140625,6271.77978515625,6222.77978515625,6252.7900390625,14698900
2019-03-19,6239.64013671875,6299.3798828125,6228.68994140625,6253.25,18484400
2019-03-20,6204.66015625,6251.080078125,6182.39990234375,6239.52978515625,20132300
2019-03-21,6125.990234375,6203.93994140625,6113.5498046875,6203.93994140625,21829900
2019-03-22,6035.39990234375,6166.080078125,6021.6201171875,6125.68017578125,19740800
2019-03-25,6023.72998046875,6042.41015625,5979.14013671875,6041.31982421875,19190600
2019-03-26,6037.990234375,6044.1298828125,5957.259765625,6020.77001953125,18469600
2019-03-27,6050.419921875,6081.10986328125,6016.60009765625,6037.990234375,21323600
2019-03-28,6048.85009765625,6108.47998046875,6047.89990234375,6054.56005859375,14152000
2019-03-29,6138.66015625,6149.5,6041.759765625,6047.56982421875,22795800
2019-04-01,6199.16015625,6206.25,6138.4501953125,6138.4501953125,19012100
2019-04-02,6202.7099609375,6214.83984375,6179.60986328125,6199.16015625,19491300
2019-04-03,6313.1201171875,6320.97998046875,6228.9599609375,6228.9599609375,23095600
2019-04-04,6314.9599609375,6320.97998046875,6283.31982421875,6313.1201171875,18866900
2019-04-05,6383.89990234375,6392.72998046875,6310.27001953125,6313.14013671875,20034100
2019-04-08,6295.9599609375,6386.77001953125,6295.759765625,6386.77001953125,11637300
2019-04-09,6247.91015625,6306.1201171875,6237.77001953125,6299.47021484375,16721400
2019-04-10,6241.85986328125,6261.240234375,6196.3701171875,6246.97998046875,65179100
2019-04-11,6280.7001953125,6307.330078125,6233.56982421875,6241.85986328125,25034800
2019-04-12,6335.7099609375,6348.9501953125,6263.8798828125,6280.35986328125,23358100
2019-04-15,6395.18017578125,6395.18017578125,6340.97021484375,6341.64013671875,23085400
2019-04-16,6433.97021484375,6448.68994140625,6365.240234375,6391.35009765625,47892300
2019-04-17,6488.06982421875,6491.22998046875,6406.6298828125,6435.7099609375,24407900
2019-04-18,6540.14013671875,6551.9501953125,6458.64013671875,6487.41015625,42986900
2019-04-23,6493.81005859375,6540.14013671875,6463.43994140625,6540.14013671875,25180800
2019-04-24,6448.64990234375,6508.9599609375,6448.41015625,6488.080078125,20633800
2019-04-25,6392.52978515625,6476.97998046875,6372.93994140625,6448.56982421875,18090700
2019-04-26,6399.740234375,6423.27978515625,6370.3798828125,6391.22998046875,15025600
2019-04-29,6453.89013671875,6464.31982421875,6401.60986328125,6401.60986328125,22117600
2019-04-30,6455.240234375,6475.06005859375,6426.39013671875,6444.080078125,42133400
2019-05-02,6505.10986328125,6523.47021484375,6450.93017578125,6455.0400390625,69497100
2019-05-03,6498.740234375,6518.759765625,6471.35986328125,6501.93994140625,33129800
2019-05-07,6390.47021484375,6484.83984375,6373.60986328125,6467.0400390625,33566500
2019-05-08,6362.91015625,6395.919921875,6316.91015625,6390.47021484375,43220000
2019-05-09,6243.81982421875,6365.64990234375,6224.2998046875,6365.64990234375,43370300
2019-05-10,6242.8798828125,6328.60009765625,6237.1201171875,6251.3701171875,22671900
2019-05-13,6151.56982421875,6255.740234375,6151.56982421875,6248.330078125,16350500
2019-05-14,6230.72021484375,6234.16015625,6151.22021484375,6151.22021484375,19202100
2019-05-15,6241.6298828125,6272.080078125,6187.740234375,6231.93017578125,13071200
2019-05-16,6309.77978515625,6313.16015625,6198.1298828125,6242.990234375,53613800
2019-05-17,6280.52978515625,6309.830078125,6235.60986328125,6309.830078125,31297800
2019-05-20,6223.3798828125,6282.97021484375,6203.93017578125,6282.97021484375,18256900
2019-05-21,6231.93017578125,6244.52978515625,6211.9501953125,6222.9501953125,35369700
2019-05-22,6237.7900390625,6260.0,6211.0,6231.93017578125,20784000
2019-05-23,6152.509765625,6234.9599609375,6113.259765625,6234.9599609375,38690200
2019-05-24,6123.830078125,6189.3798828125,6123.830078125,6155.0,28375500
2019-05-27,6114.77978515625,6185.35986328125,6107.169921875,6126.83984375,7515800
2019-05-28,6152.6298828125,6152.6298828125,6105.259765625,6114.52978515625,50585700
2019-05-29,6052.43994140625,6150.0498046875,6040.47021484375,6150.0498046875,18896900
2019-05-30,6129.31982421875,6130.5498046875,6049.58984375,6052.77978515625,17853900
